query,query_sha,filename,fea1,fea2,fea3,fea4,fea5,fea6,fea7,fea8,fea9,fea10,fea11,fea12,fea13,fea14,fea15,fea16,fea17,fea18,fea19,fea20,fea21,fea22,fea23,fea24,fea25,fea26,fea27,fea28,fea29,fea30,fea31,fea32,fea33,fea34,fea35,fea36,fea37,fea38,fea39,fea40,fea41,similarity,label
Forbes 2011 McDuck $44 billion hoax,89e1ca24ad7a95536f8e23f54fa7348b54c17607487f8e2698a825587ac701f6,8.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830847,unrelated
Forbes 2011 McDuck $44 billion hoax,89e1ca24ad7a95536f8e23f54fa7348b54c17607487f8e2698a825587ac701f6,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.365933,unknown
Forbes 2011 McDuck $44 billion hoax,89e1ca24ad7a95536f8e23f54fa7348b54c17607487f8e2698a825587ac701f6,0.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0872738,unrelated
Brad Pitt Death hoax,92ae0a0319e63936ade4eba7c605a6fafe45befb69ef0de339c0247b8a1307cf,9.txt,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.903013,hoax
Brad Pitt Death hoax,92ae0a0319e63936ade4eba7c605a6fafe45befb69ef0de339c0247b8a1307cf,3.txt,1,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278675,hoax
Brad Pitt Death hoax,92ae0a0319e63936ade4eba7c605a6fafe45befb69ef0de339c0247b8a1307cf,6.txt,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381514,hoax
Brad Pitt Death hoax,92ae0a0319e63936ade4eba7c605a6fafe45befb69ef0de339c0247b8a1307cf,8.txt,3,0,4,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479014,hoax
Brad Pitt Death hoax,92ae0a0319e63936ade4eba7c605a6fafe45befb69ef0de339c0247b8a1307cf,4.txt,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347675,hoax
Brad Pitt Death hoax,92ae0a0319e63936ade4eba7c605a6fafe45befb69ef0de339c0247b8a1307cf,2.txt,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.835217,hoax
Brad Pitt Death hoax,92ae0a0319e63936ade4eba7c605a6fafe45befb69ef0de339c0247b8a1307cf,5.txt,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635917,hoax
Brad Pitt Death hoax,92ae0a0319e63936ade4eba7c605a6fafe45befb69ef0de339c0247b8a1307cf,1.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32624,hoax
Brad Pitt Death hoax,92ae0a0319e63936ade4eba7c605a6fafe45befb69ef0de339c0247b8a1307cf,0.txt,2,0,1,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.698902,hoax
Airport scanners rip apart DNA hoax,9412b5e80c142d04cb9f919be8681e0fce8a66967d4d60b2538ff150b4983cd1,9.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6873,fact
Airport scanners rip apart DNA hoax,9412b5e80c142d04cb9f919be8681e0fce8a66967d4d60b2538ff150b4983cd1,7.txt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,2,0,0.209028,hoax
Airport scanners rip apart DNA hoax,9412b5e80c142d04cb9f919be8681e0fce8a66967d4d60b2538ff150b4983cd1,6.txt,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0.291274,hoax
Airport scanners rip apart DNA hoax,9412b5e80c142d04cb9f919be8681e0fce8a66967d4d60b2538ff150b4983cd1,8.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323085,hoax
Airport scanners rip apart DNA hoax,9412b5e80c142d04cb9f919be8681e0fce8a66967d4d60b2538ff150b4983cd1,4.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.351068,unrelated
Airport scanners rip apart DNA hoax,9412b5e80c142d04cb9f919be8681e0fce8a66967d4d60b2538ff150b4983cd1,2.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0.22217,unrelated
Airport scanners rip apart DNA hoax,9412b5e80c142d04cb9f919be8681e0fce8a66967d4d60b2538ff150b4983cd1,5.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00170005,unrelated
Airport scanners rip apart DNA hoax,9412b5e80c142d04cb9f919be8681e0fce8a66967d4d60b2538ff150b4983cd1,0.txt,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0.485377,hoax
Eric Braverman hoax,a40758870e158e0583ceb93d083d6371e314a9cb544979ba613a05c67b8b07ac,9.txt,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.481732,unknown
Eric Braverman hoax,a40758870e158e0583ceb93d083d6371e314a9cb544979ba613a05c67b8b07ac,7.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585987,unknown
Eric Braverman hoax,a40758870e158e0583ceb93d083d6371e314a9cb544979ba613a05c67b8b07ac,6.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0.466025,fact
Eric Braverman hoax,a40758870e158e0583ceb93d083d6371e314a9cb544979ba613a05c67b8b07ac,8.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unrelated
Eric Braverman hoax,a40758870e158e0583ceb93d083d6371e314a9cb544979ba613a05c67b8b07ac,4.txt,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,0,1,0,0.251511,hoax
Eric Braverman hoax,a40758870e158e0583ceb93d083d6371e314a9cb544979ba613a05c67b8b07ac,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841213,hoax
Eric Braverman hoax,a40758870e158e0583ceb93d083d6371e314a9cb544979ba613a05c67b8b07ac,5.txt,0,0,2,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,4,1,0.476691,hoax
Eric Braverman hoax,a40758870e158e0583ceb93d083d6371e314a9cb544979ba613a05c67b8b07ac,1.txt,0,0,1,0,1,1,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0.43017,hoax
Eric Braverman hoax,a40758870e158e0583ceb93d083d6371e314a9cb544979ba613a05c67b8b07ac,0.txt,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.598863,hoax
Egplant-flavored condom durex hoax,ad527f584b829d0bd7ad58825180f063bbebd160800b1f9396754b0b9383b380,7.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313069,unknown
Egplant-flavored condom durex hoax,ad527f584b829d0bd7ad58825180f063bbebd160800b1f9396754b0b9383b380,3.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.244799,hoax
Egplant-flavored condom durex hoax,ad527f584b829d0bd7ad58825180f063bbebd160800b1f9396754b0b9383b380,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405176,unknown
Egplant-flavored condom durex hoax,ad527f584b829d0bd7ad58825180f063bbebd160800b1f9396754b0b9383b380,8.txt,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374688,hoax
Egplant-flavored condom durex hoax,ad527f584b829d0bd7ad58825180f063bbebd160800b1f9396754b0b9383b380,4.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.128636,unknown
Egplant-flavored condom durex hoax,ad527f584b829d0bd7ad58825180f063bbebd160800b1f9396754b0b9383b380,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.219804,hoax
Egplant-flavored condom durex hoax,ad527f584b829d0bd7ad58825180f063bbebd160800b1f9396754b0b9383b380,5.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.622986,hoax
Egplant-flavored condom durex hoax,ad527f584b829d0bd7ad58825180f063bbebd160800b1f9396754b0b9383b380,1.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.62095,unknown
Egplant-flavored condom durex hoax,ad527f584b829d0bd7ad58825180f063bbebd160800b1f9396754b0b9383b380,0.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.783747,hoax
Nelson Mandela Death hoax,b1976fa56518df560089bf03156d37495d53253a23c22d77c39ae39bd2f491df,9.txt,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207135,hoax
Nelson Mandela Death hoax,b1976fa56518df560089bf03156d37495d53253a23c22d77c39ae39bd2f491df,7.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0.0250478,fact
Nelson Mandela Death hoax,b1976fa56518df560089bf03156d37495d53253a23c22d77c39ae39bd2f491df,3.txt,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0.968473,hoax
Nelson Mandela Death hoax,b1976fa56518df560089bf03156d37495d53253a23c22d77c39ae39bd2f491df,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,3,6,0.0877258,fact
Nelson Mandela Death hoax,b1976fa56518df560089bf03156d37495d53253a23c22d77c39ae39bd2f491df,4.txt,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0534231,fact
Nelson Mandela Death hoax,b1976fa56518df560089bf03156d37495d53253a23c22d77c39ae39bd2f491df,5.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1817,unknown
Nelson Mandela Death hoax,b1976fa56518df560089bf03156d37495d53253a23c22d77c39ae39bd2f491df,1.txt,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184281,fact
Miss Universe Alicia Machado Porn Star hoax,bbdfd5f847b10f8756c073592afba66049fddd34e7b1b15c9496e7918a453c4c,9.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2153,unknown
Miss Universe Alicia Machado Porn Star hoax,bbdfd5f847b10f8756c073592afba66049fddd34e7b1b15c9496e7918a453c4c,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116157,unknown
Miss Universe Alicia Machado Porn Star hoax,bbdfd5f847b10f8756c073592afba66049fddd34e7b1b15c9496e7918a453c4c,8.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0.214913,unknown
Miss Universe Alicia Machado Porn Star hoax,bbdfd5f847b10f8756c073592afba66049fddd34e7b1b15c9496e7918a453c4c,2.txt,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.647424,hoax
Miss Universe Alicia Machado Porn Star hoax,bbdfd5f847b10f8756c073592afba66049fddd34e7b1b15c9496e7918a453c4c,5.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.746655,unknown
Miss Universe Alicia Machado Porn Star hoax,bbdfd5f847b10f8756c073592afba66049fddd34e7b1b15c9496e7918a453c4c,1.txt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764693,fact
Miss Universe Alicia Machado Porn Star hoax,bbdfd5f847b10f8756c073592afba66049fddd34e7b1b15c9496e7918a453c4c,0.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.538467,hoax
Joyce Meyer Died 73 October 2016 hoax,bc871ef720f4b624d0f09c435c2b3b287a218f24b1e2e8f364930578d9f3765a,7.txt,0,0,0,0,6,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.287807,hoax
Joyce Meyer Died 73 October 2016 hoax,bc871ef720f4b624d0f09c435c2b3b287a218f24b1e2e8f364930578d9f3765a,3.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.490207,hoax
Joyce Meyer Died 73 October 2016 hoax,bc871ef720f4b624d0f09c435c2b3b287a218f24b1e2e8f364930578d9f3765a,6.txt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.168124,unrelated
Joyce Meyer Died 73 October 2016 hoax,bc871ef720f4b624d0f09c435c2b3b287a218f24b1e2e8f364930578d9f3765a,8.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.73E-09,unrelated
Joyce Meyer Died 73 October 2016 hoax,bc871ef720f4b624d0f09c435c2b3b287a218f24b1e2e8f364930578d9f3765a,4.txt,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.671843,hoax
Joyce Meyer Died 73 October 2016 hoax,bc871ef720f4b624d0f09c435c2b3b287a218f24b1e2e8f364930578d9f3765a,5.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728331,fact
Joyce Meyer Died 73 October 2016 hoax,bc871ef720f4b624d0f09c435c2b3b287a218f24b1e2e8f364930578d9f3765a,1.txt,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.785123,hoax
Jellyfish 95 percent water hoax,bcff06143c1ff8d015b9a5c62275cbbf48116eaf9e486b2d535f69d9184d653c,9.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287097,unknown
Jellyfish 95 percent water hoax,bcff06143c1ff8d015b9a5c62275cbbf48116eaf9e486b2d535f69d9184d653c,3.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00430924,unrelated
Jellyfish 95 percent water hoax,bcff06143c1ff8d015b9a5c62275cbbf48116eaf9e486b2d535f69d9184d653c,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.876038,fact
Jellyfish 95 percent water hoax,bcff06143c1ff8d015b9a5c62275cbbf48116eaf9e486b2d535f69d9184d653c,8.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712858,fact
Jellyfish 95 percent water hoax,bcff06143c1ff8d015b9a5c62275cbbf48116eaf9e486b2d535f69d9184d653c,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889939,fact
Jellyfish 95 percent water hoax,bcff06143c1ff8d015b9a5c62275cbbf48116eaf9e486b2d535f69d9184d653c,5.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.629083,fact
Jellyfish 95 percent water hoax,bcff06143c1ff8d015b9a5c62275cbbf48116eaf9e486b2d535f69d9184d653c,1.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.180002,fact
Jellyfish 95 percent water hoax,bcff06143c1ff8d015b9a5c62275cbbf48116eaf9e486b2d535f69d9184d653c,0.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747241,fact
Paracetamol contaminated with a dangerous virus hoax,c0e3910c7156bdfba7e925b70d8df03283b1ef021c7427899e179e090ca48add,9.txt,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341372,hoax
Paracetamol contaminated with a dangerous virus hoax,c0e3910c7156bdfba7e925b70d8df03283b1ef021c7427899e179e090ca48add,7.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854176,unknown
Paracetamol contaminated with a dangerous virus hoax,c0e3910c7156bdfba7e925b70d8df03283b1ef021c7427899e179e090ca48add,3.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728506,unknown
Paracetamol contaminated with a dangerous virus hoax,c0e3910c7156bdfba7e925b70d8df03283b1ef021c7427899e179e090ca48add,6.txt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.130534,hoax
Paracetamol contaminated with a dangerous virus hoax,c0e3910c7156bdfba7e925b70d8df03283b1ef021c7427899e179e090ca48add,4.txt,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210238,hoax
Paracetamol contaminated with a dangerous virus hoax,c0e3910c7156bdfba7e925b70d8df03283b1ef021c7427899e179e090ca48add,2.txt,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,4,0.38217,hoax
Paracetamol contaminated with a dangerous virus hoax,c0e3910c7156bdfba7e925b70d8df03283b1ef021c7427899e179e090ca48add,5.txt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130609,hoax
Paracetamol contaminated with a dangerous virus hoax,c0e3910c7156bdfba7e925b70d8df03283b1ef021c7427899e179e090ca48add,1.txt,6,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.538407,hoax
Paracetamol contaminated with a dangerous virus hoax,c0e3910c7156bdfba7e925b70d8df03283b1ef021c7427899e179e090ca48add,0.txt,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.381786,hoax
Borobudur temple in Central Java hoax,c620f8c89d92e66c40558848b8b7c6bf1dbe5da0be2ffe8bbf8af08fa05d924f,3.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132489,unrelated
Borobudur temple in Central Java hoax,c620f8c89d92e66c40558848b8b7c6bf1dbe5da0be2ffe8bbf8af08fa05d924f,8.txt,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.449505,fact
Borobudur temple in Central Java hoax,c620f8c89d92e66c40558848b8b7c6bf1dbe5da0be2ffe8bbf8af08fa05d924f,4.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.911471,fact
Borobudur temple in Central Java hoax,c620f8c89d92e66c40558848b8b7c6bf1dbe5da0be2ffe8bbf8af08fa05d924f,2.txt,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,4,0.838959,fact
Borobudur temple in Central Java hoax,c620f8c89d92e66c40558848b8b7c6bf1dbe5da0be2ffe8bbf8af08fa05d924f,5.txt,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,6,0.347676,fact
Borobudur temple in Central Java hoax,c620f8c89d92e66c40558848b8b7c6bf1dbe5da0be2ffe8bbf8af08fa05d924f,1.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42051,unknown
Borobudur temple in Central Java hoax,c620f8c89d92e66c40558848b8b7c6bf1dbe5da0be2ffe8bbf8af08fa05d924f,0.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108669,unrelated
Left Handed People Die Younger Than Right Handed People hoax,ca39e3bfe2ea322c250266be1ec6ec5eaa853c702dd73b1e1fc76cadd95bfad0,9.txt,2,0,3,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,5,5,0,0,0,0,0,4,0,0.115088,unrelated
Left Handed People Die Younger Than Right Handed People hoax,ca39e3bfe2ea322c250266be1ec6ec5eaa853c702dd73b1e1fc76cadd95bfad0,3.txt,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.505334,hoax
Left Handed People Die Younger Than Right Handed People hoax,ca39e3bfe2ea322c250266be1ec6ec5eaa853c702dd73b1e1fc76cadd95bfad0,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.879232,hoax
Left Handed People Die Younger Than Right Handed People hoax,ca39e3bfe2ea322c250266be1ec6ec5eaa853c702dd73b1e1fc76cadd95bfad0,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61E-08,unrelated
Left Handed People Die Younger Than Right Handed People hoax,ca39e3bfe2ea322c250266be1ec6ec5eaa853c702dd73b1e1fc76cadd95bfad0,0.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0.74667,hoax
