query,query_sha,filename,fea1,fea2,fea3,fea4,fea5,fea6,fea7,fea8,fea9,fea10,fea11,fea12,fea13,fea14,fea15,fea16,fea17,fea18,fea19,fea20,fea21,fea22,fea23,fea24,fea25,fea26,fea27,fea28,fea29,fea30,fea31,fea32,fea33,fea34,fea35,fea36,fea37,fea38,fea39,fea40,fea41,similarity,label
A woman saved multiple lives by using her concealed carry pistol to take down a department store shooter in Virginia.,54ac87fd9b40dadbeb012357715349210f66d054a5d4c225e95bcb6efb63e1d5,5.txt,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0.484809,hoax
A woman saved multiple lives by using her concealed carry pistol to take down a department store shooter in Virginia.,54ac87fd9b40dadbeb012357715349210f66d054a5d4c225e95bcb6efb63e1d5,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462916,fact
A woman saved multiple lives by using her concealed carry pistol to take down a department store shooter in Virginia.,54ac87fd9b40dadbeb012357715349210f66d054a5d4c225e95bcb6efb63e1d5,7.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226126,unrelated
Preacher Joel Osteen was horrified at recently learning that Jesus was crucified.,58597b17e196e01e2fb1636cbcb3d4f8799ff415dc995b6c923495d8edfe3c5d,0.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.643597,hoax
Preacher Joel Osteen was horrified at recently learning that Jesus was crucified.,58597b17e196e01e2fb1636cbcb3d4f8799ff415dc995b6c923495d8edfe3c5d,1.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.423526,fact
Preacher Joel Osteen was horrified at recently learning that Jesus was crucified.,58597b17e196e01e2fb1636cbcb3d4f8799ff415dc995b6c923495d8edfe3c5d,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960025,unknown
Preacher Joel Osteen was horrified at recently learning that Jesus was crucified.,58597b17e196e01e2fb1636cbcb3d4f8799ff415dc995b6c923495d8edfe3c5d,4.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unrelated
Preacher Joel Osteen was horrified at recently learning that Jesus was crucified.,58597b17e196e01e2fb1636cbcb3d4f8799ff415dc995b6c923495d8edfe3c5d,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591971,unrelated
A special property of the equinox allows eggs (or brooms) to be balanced on their ends that day.,5c4a401a83e255b7316ebaa2e5d9f846845cc724b76fc5a5d67b2d35fb224dd5,0.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0.969464,hoax
A special property of the equinox allows eggs (or brooms) to be balanced on their ends that day.,5c4a401a83e255b7316ebaa2e5d9f846845cc724b76fc5a5d67b2d35fb224dd5,1.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.67776,hoax
A special property of the equinox allows eggs (or brooms) to be balanced on their ends that day.,5c4a401a83e255b7316ebaa2e5d9f846845cc724b76fc5a5d67b2d35fb224dd5,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.73E-09,unrelated
A special property of the equinox allows eggs (or brooms) to be balanced on their ends that day.,5c4a401a83e255b7316ebaa2e5d9f846845cc724b76fc5a5d67b2d35fb224dd5,4.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274238,unrelated
A special property of the equinox allows eggs (or brooms) to be balanced on their ends that day.,5c4a401a83e255b7316ebaa2e5d9f846845cc724b76fc5a5d67b2d35fb224dd5,5.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.564587,unrelated
A special property of the equinox allows eggs (or brooms) to be balanced on their ends that day.,5c4a401a83e255b7316ebaa2e5d9f846845cc724b76fc5a5d67b2d35fb224dd5,7.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273043,unrelated
A special property of the equinox allows eggs (or brooms) to be balanced on their ends that day.,5c4a401a83e255b7316ebaa2e5d9f846845cc724b76fc5a5d67b2d35fb224dd5,8.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334074,unrelated
A special property of the equinox allows eggs (or brooms) to be balanced on their ends that day.,5c4a401a83e255b7316ebaa2e5d9f846845cc724b76fc5a5d67b2d35fb224dd5,9.txt,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.13099,hoax
"Mark Zuckerberg will delete Donald Trump's or Hillary Clinton's Facebook pages for 500,000 likes. ",5d66926bdc9fbc01541f969327cc25e69e6217bdb10c29b8d8f8dbd5283ed1fd,0.txt,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967598,hoax
"Mark Zuckerberg will delete Donald Trump's or Hillary Clinton's Facebook pages for 500,000 likes. ",5d66926bdc9fbc01541f969327cc25e69e6217bdb10c29b8d8f8dbd5283ed1fd,2.txt,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431284,hoax
"Mark Zuckerberg will delete Donald Trump's or Hillary Clinton's Facebook pages for 500,000 likes. ",5d66926bdc9fbc01541f969327cc25e69e6217bdb10c29b8d8f8dbd5283ed1fd,3.txt,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.58526,hoax
"Mark Zuckerberg will delete Donald Trump's or Hillary Clinton's Facebook pages for 500,000 likes. ",5d66926bdc9fbc01541f969327cc25e69e6217bdb10c29b8d8f8dbd5283ed1fd,4.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335019,unrelated
"Mark Zuckerberg will delete Donald Trump's or Hillary Clinton's Facebook pages for 500,000 likes. ",5d66926bdc9fbc01541f969327cc25e69e6217bdb10c29b8d8f8dbd5283ed1fd,5.txt,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.22376,unrelated
"Mark Zuckerberg will delete Donald Trump's or Hillary Clinton's Facebook pages for 500,000 likes. ",5d66926bdc9fbc01541f969327cc25e69e6217bdb10c29b8d8f8dbd5283ed1fd,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.237297,unrelated
"Mark Zuckerberg will delete Donald Trump's or Hillary Clinton's Facebook pages for 500,000 likes. ",5d66926bdc9fbc01541f969327cc25e69e6217bdb10c29b8d8f8dbd5283ed1fd,7.txt,1,0,4,0,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.403179,unrelated
"Actor Bill Murray said in order to teach children about taxes, eat their ice cream.",65e6a39103a9e360e8c43255e07692a0a9e4ff1a6456f35ffc6c64a59234c13a,0.txt,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.781203,hoax
"Actor Bill Murray said in order to teach children about taxes, eat their ice cream.",65e6a39103a9e360e8c43255e07692a0a9e4ff1a6456f35ffc6c64a59234c13a,1.txt,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.723358,hoax
"Actor Bill Murray said in order to teach children about taxes, eat their ice cream.",65e6a39103a9e360e8c43255e07692a0a9e4ff1a6456f35ffc6c64a59234c13a,3.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998037,hoax
"Actor Bill Murray said in order to teach children about taxes, eat their ice cream.",65e6a39103a9e360e8c43255e07692a0a9e4ff1a6456f35ffc6c64a59234c13a,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00872569,unrelated
"Michael Bloomberg said that Donald Trump was known among millionaires as a 'con artist, ' and among business owners as a 'cheat.'",6b4dfe0bb0d6f99321a2006242c5e1365e8c0986c87269b34e4c897042c4ba4b,0.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.751751,hoax
"Michael Bloomberg said that Donald Trump was known among millionaires as a 'con artist, ' and among business owners as a 'cheat.'",6b4dfe0bb0d6f99321a2006242c5e1365e8c0986c87269b34e4c897042c4ba4b,3.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654465,fact
"Michael Bloomberg said that Donald Trump was known among millionaires as a 'con artist, ' and among business owners as a 'cheat.'",6b4dfe0bb0d6f99321a2006242c5e1365e8c0986c87269b34e4c897042c4ba4b,6.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272845,unrelated
"Michael Bloomberg said that Donald Trump was known among millionaires as a 'con artist, ' and among business owners as a 'cheat.'",6b4dfe0bb0d6f99321a2006242c5e1365e8c0986c87269b34e4c897042c4ba4b,7.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505235,unrelated
"Michael Bloomberg said that Donald Trump was known among millionaires as a 'con artist, ' and among business owners as a 'cheat.'",6b4dfe0bb0d6f99321a2006242c5e1365e8c0986c87269b34e4c897042c4ba4b,8.txt,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.200711,unrelated
"Michael Bloomberg said that Donald Trump was known among millionaires as a 'con artist, ' and among business owners as a 'cheat.'",6b4dfe0bb0d6f99321a2006242c5e1365e8c0986c87269b34e4c897042c4ba4b,9.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.216656,unknown
The animated TV show 'SpongeBob SquarePants' has been canceled.,7039c9016dec0fa7a6ae83e283299a14202349eccd62d7463a6f81b9727407e1,0.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.666451,hoax
The animated TV show 'SpongeBob SquarePants' has been canceled.,7039c9016dec0fa7a6ae83e283299a14202349eccd62d7463a6f81b9727407e1,1.txt,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.55381,hoax
The animated TV show 'SpongeBob SquarePants' has been canceled.,7039c9016dec0fa7a6ae83e283299a14202349eccd62d7463a6f81b9727407e1,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,4,1,1,0,5,0.28188,unrelated
The animated TV show 'SpongeBob SquarePants' has been canceled.,7039c9016dec0fa7a6ae83e283299a14202349eccd62d7463a6f81b9727407e1,3.txt,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.358439,hoax
The animated TV show 'SpongeBob SquarePants' has been canceled.,7039c9016dec0fa7a6ae83e283299a14202349eccd62d7463a6f81b9727407e1,4.txt,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223306,hoax
The animated TV show 'SpongeBob SquarePants' has been canceled.,7039c9016dec0fa7a6ae83e283299a14202349eccd62d7463a6f81b9727407e1,6.txt,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286608,hoax
The animated TV show 'SpongeBob SquarePants' has been canceled.,7039c9016dec0fa7a6ae83e283299a14202349eccd62d7463a6f81b9727407e1,7.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484774,unrelated
The animated TV show 'SpongeBob SquarePants' has been canceled.,7039c9016dec0fa7a6ae83e283299a14202349eccd62d7463a6f81b9727407e1,8.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723954,unrelated
The animated TV show 'SpongeBob SquarePants' has been canceled.,7039c9016dec0fa7a6ae83e283299a14202349eccd62d7463a6f81b9727407e1,9.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792043,unrelated
Hillary Clinton and moderator Lester Holt rigged the first presidential debate by communicating via secret hand signals.,72ec08f85c10026c82b8ccf4c61df421c20f204a64de736d38b8085b531144e8,0.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0.9413,hoax
Hillary Clinton and moderator Lester Holt rigged the first presidential debate by communicating via secret hand signals.,72ec08f85c10026c82b8ccf4c61df421c20f204a64de736d38b8085b531144e8,1.txt,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.45174,unknown
Hillary Clinton and moderator Lester Holt rigged the first presidential debate by communicating via secret hand signals.,72ec08f85c10026c82b8ccf4c61df421c20f204a64de736d38b8085b531144e8,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108978,unknown
Hillary Clinton and moderator Lester Holt rigged the first presidential debate by communicating via secret hand signals.,72ec08f85c10026c82b8ccf4c61df421c20f204a64de736d38b8085b531144e8,3.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.240597,hoax
Hillary Clinton and moderator Lester Holt rigged the first presidential debate by communicating via secret hand signals.,72ec08f85c10026c82b8ccf4c61df421c20f204a64de736d38b8085b531144e8,4.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.336746,hoax
Hillary Clinton and moderator Lester Holt rigged the first presidential debate by communicating via secret hand signals.,72ec08f85c10026c82b8ccf4c61df421c20f204a64de736d38b8085b531144e8,5.txt,0,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,7,0,0.498239,hoax
Hillary Clinton and moderator Lester Holt rigged the first presidential debate by communicating via secret hand signals.,72ec08f85c10026c82b8ccf4c61df421c20f204a64de736d38b8085b531144e8,6.txt,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0.281153,unknown
Hillary Clinton and moderator Lester Holt rigged the first presidential debate by communicating via secret hand signals.,72ec08f85c10026c82b8ccf4c61df421c20f204a64de736d38b8085b531144e8,7.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.249403,unknown
Hillary Clinton and moderator Lester Holt rigged the first presidential debate by communicating via secret hand signals.,72ec08f85c10026c82b8ccf4c61df421c20f204a64de736d38b8085b531144e8,8.txt,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0.344924,hoax
Hillary Clinton and moderator Lester Holt rigged the first presidential debate by communicating via secret hand signals.,72ec08f85c10026c82b8ccf4c61df421c20f204a64de736d38b8085b531144e8,9.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.224057,unknown
Hillary Clinton and John Kerry were nominated for a Nobel Peace Prize for negotiating a nuclear deal with Iran.,7422e00db36ddb332244a669b167f3f9889d1aedb4cb0f6b10a5dcf8b4a00051,0.txt,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0.967998,hoax
Hillary Clinton and John Kerry were nominated for a Nobel Peace Prize for negotiating a nuclear deal with Iran.,7422e00db36ddb332244a669b167f3f9889d1aedb4cb0f6b10a5dcf8b4a00051,1.txt,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.137617,unknown
Hillary Clinton and John Kerry were nominated for a Nobel Peace Prize for negotiating a nuclear deal with Iran.,7422e00db36ddb332244a669b167f3f9889d1aedb4cb0f6b10a5dcf8b4a00051,3.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204532,unknown
Hillary Clinton and John Kerry were nominated for a Nobel Peace Prize for negotiating a nuclear deal with Iran.,7422e00db36ddb332244a669b167f3f9889d1aedb4cb0f6b10a5dcf8b4a00051,4.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.100242,unrelated
Hillary Clinton and John Kerry were nominated for a Nobel Peace Prize for negotiating a nuclear deal with Iran.,7422e00db36ddb332244a669b167f3f9889d1aedb4cb0f6b10a5dcf8b4a00051,5.txt,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0705841,unknown
Hillary Clinton and John Kerry were nominated for a Nobel Peace Prize for negotiating a nuclear deal with Iran.,7422e00db36ddb332244a669b167f3f9889d1aedb4cb0f6b10a5dcf8b4a00051,7.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.481956,unknown
Hillary Clinton and John Kerry were nominated for a Nobel Peace Prize for negotiating a nuclear deal with Iran.,7422e00db36ddb332244a669b167f3f9889d1aedb4cb0f6b10a5dcf8b4a00051,8.txt,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.20416,unknown
Hillary Clinton and John Kerry were nominated for a Nobel Peace Prize for negotiating a nuclear deal with Iran.,7422e00db36ddb332244a669b167f3f9889d1aedb4cb0f6b10a5dcf8b4a00051,9.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276638,unknown
A video shows a woman stabbing her baby to death to gain revenge on her boyfriend.,7430c3d3b46ca76c4dc61ca5d58074bd0b763aecef58ff97950d7692f532fb88,0.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.874278,hoax
A video shows a woman stabbing her baby to death to gain revenge on her boyfriend.,7430c3d3b46ca76c4dc61ca5d58074bd0b763aecef58ff97950d7692f532fb88,1.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23037,unrelated
A video shows a woman stabbing her baby to death to gain revenge on her boyfriend.,7430c3d3b46ca76c4dc61ca5d58074bd0b763aecef58ff97950d7692f532fb88,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317764,unrelated
A video shows a woman stabbing her baby to death to gain revenge on her boyfriend.,7430c3d3b46ca76c4dc61ca5d58074bd0b763aecef58ff97950d7692f532fb88,3.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650293,unrelated
A video shows a woman stabbing her baby to death to gain revenge on her boyfriend.,7430c3d3b46ca76c4dc61ca5d58074bd0b763aecef58ff97950d7692f532fb88,4.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.165222,unrelated
A video shows a woman stabbing her baby to death to gain revenge on her boyfriend.,7430c3d3b46ca76c4dc61ca5d58074bd0b763aecef58ff97950d7692f532fb88,5.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166852,unrelated
A video shows a woman stabbing her baby to death to gain revenge on her boyfriend.,7430c3d3b46ca76c4dc61ca5d58074bd0b763aecef58ff97950d7692f532fb88,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244268,unrelated
A video shows a woman stabbing her baby to death to gain revenge on her boyfriend.,7430c3d3b46ca76c4dc61ca5d58074bd0b763aecef58ff97950d7692f532fb88,7.txt,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.155779,unrelated
A video shows a woman stabbing her baby to death to gain revenge on her boyfriend.,7430c3d3b46ca76c4dc61ca5d58074bd0b763aecef58ff97950d7692f532fb88,8.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609735,unrelated
A video shows a woman stabbing her baby to death to gain revenge on her boyfriend.,7430c3d3b46ca76c4dc61ca5d58074bd0b763aecef58ff97950d7692f532fb88,9.txt,0,0,0,0,5,0,4,0,0,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,27,2,0.182695,unrelated
A man saw dead people and talked to God after he was deprived of his senses during a government experiment.,794fe8f77cedefd2077d3d8c7bf8a94ef290b24622411171214d09cb0792538a,0.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.97572,unknown
A man saw dead people and talked to God after he was deprived of his senses during a government experiment.,794fe8f77cedefd2077d3d8c7bf8a94ef290b24622411171214d09cb0792538a,1.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.236544,unrelated
A man saw dead people and talked to God after he was deprived of his senses during a government experiment.,794fe8f77cedefd2077d3d8c7bf8a94ef290b24622411171214d09cb0792538a,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.226047,unrelated
A man saw dead people and talked to God after he was deprived of his senses during a government experiment.,794fe8f77cedefd2077d3d8c7bf8a94ef290b24622411171214d09cb0792538a,4.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0787413,unrelated
A man saw dead people and talked to God after he was deprived of his senses during a government experiment.,794fe8f77cedefd2077d3d8c7bf8a94ef290b24622411171214d09cb0792538a,5.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0.0712064,unrelated
A man saw dead people and talked to God after he was deprived of his senses during a government experiment.,794fe8f77cedefd2077d3d8c7bf8a94ef290b24622411171214d09cb0792538a,6.txt,0,0,2,1,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,6,0,2,0,2,0,0,0.115878,unrelated
A man saw dead people and talked to God after he was deprived of his senses during a government experiment.,794fe8f77cedefd2077d3d8c7bf8a94ef290b24622411171214d09cb0792538a,7.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072466,unrelated
A man saw dead people and talked to God after he was deprived of his senses during a government experiment.,794fe8f77cedefd2077d3d8c7bf8a94ef290b24622411171214d09cb0792538a,8.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00806437,unrelated
